url,title,price,agency_name,agency_contact_number,governorate,area,property_type,property_size,rate_per_sqft,rooms,bathrooms,roads,parking,built_up_area,classification
https://baity.bh/properties/land-in-al-maqsha-42951,Land in Al Maqsha,151800,Grnata Real Estate,97336005571,Northern,Al Maqsha,PLOT,470.2,30,,,2,,,RB
https://baity.bh/properties/apartment-in-sanad-42754,Apartment in Sanad,50000,Best Location,38868838,Capital,Sanad,APARTMENT,108,43,3,2,,2,,
https://baity.bh/properties/apartment-in-busaiteen-42398,Apartment in Busaiteen,63000,Janabiya Gate Real Estate,38302990,Muharraq,Busaiteen,APARTMENT,120,48.8,2,3,,1,,
https://baity.bh/properties/land-in-karzakkan-22047,Land in Karzakkan,89000,Best Location,38868838,Northern,Karzakkan,PLOT,310.7,26.6,,,1,,,RA
https://baity.bh/properties/land-in-sanad-38567,Land in Sanad,126000,Grnata Real Estate,97336005571,Capital,Sanad,PLOT,376.8,31.1,,,2,,,RA
https://baity.bh/properties/apartment-in-al-juffair-33965,Apartment in Al Juffair,65000,House Me,38777992,Capital,Al Juffair,APARTMENT,120,50.3,2,2,,1,,
https://baity.bh/properties/apartment-in-al-hoora-22314,Apartment in Al Hoora,70000,Grnata Real Estate,97336005571,Capital,Al Hoora,APARTMENT,133,48.9,3,3,,2,,
https://baity.bh/properties/villa-in-bani-jamra-36479,Villa in Bani Jamra,119000,Kayan Real Estate,17400029,Northern,Bani Jamra,VILLA,165,67,3,4,1,1,230,RHA
https://baity.bh/properties/villa-in-bani-jamra-33048,Villa in Bani Jamra,115000,Best Spot Real Estate,77991118,Northern,Bani Jamra,VILLA,160,66.8,3,4,1,2,278,
https://baity.bh/properties/villa-in-hamala-33061,Villa in Hamala,122000,Amaken Real Estate,17820082,Northern,Hamala,VILLA,210,54,3,4,1,2,204,RHA
https://baity.bh/properties/land-in-sadad-39113,Land in Sadad,92000,Effects Real Estate,39975454,Northern,Sadad,PLOT,316,27,,,1,,,RA
https://baity.bh/properties/apartment-in-al-hidd-29445,Apartment in Al Hidd,45000,SAYED MAHDI REAL ESTATE AGENCY,17244399,Muharraq,Al Hidd,APARTMENT,94.8,45.1,2,3,,2,,
https://baity.bh/properties/land-in-al-ramli-38760,Land in Al Ramli,133882.56,Best Location,38868838,Northern,Al Ramli,PLOT,691,18,,,1,,,RB
https://baity.bh/properties/apartment-in-busaiteen-26571,Apartment in Busaiteen,77000,Kayan Real Estate,17400029,Muharraq,Busaiteen,APARTMENT,149,48,3,3,,1,,
https://baity.bh/properties/land-in-busaiteen-22371,Land in Busaiteen,215927,Grnata Real Estate,97336005571,Muharraq,Busaiteen,PLOT,527.9,38,,,1,,,RA
https://baity.bh/properties/land-in-hamad-town-40352,Land in Hamad Town,126300,Best Location,38868838,Northern,Hamad Town,PLOT,651.9,18,,,1,,,RA
https://baity.bh/properties/villa-in-arad-36863,Villa in Arad,175000,Grnata Real Estate,97336005571,Muharraq,Arad,VILLA,383.02,42.4,4,5,1,2,350,RB
https://baity.bh/properties/apartment-in-seef-15037,Apartment in Seef,65000,Grnata Real Estate,97336005571,Capital,Seef,APARTMENT,77.6,77.8,1,2,,1,,
https://baity.bh/properties/land-in-hamala-30972,Land in Hamala,48000,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,161.5,27.6,,,1,,,RHA
https://baity.bh/properties/land-in-al-eker-40415,Land in Al Eker,112690,Grnata Real Estate,97336005571,Capital,Al Eker,PLOT,373.9,28,,,1,,,RB
https://baity.bh/properties/land-in-aali-37009,Land in A'ali,124800,Best Spot Real Estate,77991118,Northern,A'ali,PLOT,357,32.5,,,2,,,RA
https://baity.bh/properties/land-in-malkiya-40850,Land in Malkiya,98881,Grnata Real Estate,97336005571,Northern,Al Malikiyah,PLOT,314.6,29.2,,,1,,,RA
https://baity.bh/properties/villa-in-damistan-13969,Villa in Damistan,138000,Grnata Real Estate,97336005571,Northern,Damistan,VILLA,267.8,47.9,4,5,1,2,278,
https://baity.bh/properties/villa-in-riffa-15412,Villa in Riffa,170000,Delmon Gate,17598666,Southern,Riffa,VILLA,239.7,65.9,6,7,2,4,450,RB
https://baity.bh/properties/land-in-hamad-town-30360,Land in Hamad Town,128226,Delmon Gate,17598666,Northern,Hamad Town,PLOT,476.5,25,3,2,1,2,212,RA
https://baity.bh/properties/land-in-malkiya-23697,Land in Malkiya,109400,Carlton Real Estate,39502200,Northern,Al Malikiyah,PLOT,363,28,,,2,,,RB
https://baity.bh/properties/villa-in-busaiteen-22565,Villa in Busaiteen,132000,Effects Real Estate,39975454,Muharraq,Busaiteen,VILLA,200,69.8,3,6,1,4,350,RA
https://baity.bh/properties/land-in-al-malikiyah-40576,Land in Al Malikiyah,115000,Aryaf Al-Bahrain Real Estate,33334841,Northern,Al Malikiyah,PLOT,400.5,26.7,,,1,,,RB
https://baity.bh/properties/land-in-bu-quwah-18432,Land in Bu Quwah,126261,Delmon Gate,17598666,Northern,Bu Quwah,PLOT,391,30,,,1,,,RHA
https://baity.bh/properties/villa-in-bu-quwah-31923,Villa in Bu Quwah,325000,Al Mahd Real Estate,39919966,Northern,Bu Quwah,VILLA,384,89.5,5,7,1,2,550,RA
https://baity.bh/properties/land-in-al-hidd-14817,Land in Al Hidd,132907,Grnata Real Estate,97336005571,Muharraq,Al Hidd,PLOT,474.9,26,,,1,,,RB
https://baity.bh/properties/land-in-hamala-34388,Land in Hamala,116151,Fajar AlKhalij Real Estate,17778866,Northern,Hamala,PLOT,445.9,24.2,,,1,,,RA
https://baity.bh/properties/land-in-al-malikiyah-36293,Land in Al Malikiyah,73600,Grnata Real Estate,97336005571,Northern,Al Malikiyah,PLOT,201,34,,,1,,,RHB
https://baity.bh/properties/villa-in-shahrakkan-22623,Villa in Shahrakkan,125000,Effects Real Estate,39975454,Northern,Shahrakkan,VILLA,209,56.9,2,4,1,2,225,
https://baity.bh/properties/villa-in-damistan-13943,Villa in Damistan,125000,Grnata Real Estate,97336005571,Northern,Damistan,VILLA,238.5,48.7,4,5,2,2,292,
https://baity.bh/properties/apartment-in-dilmunia-41900,Apartment in Dilmunia,129000,Carlton Real Estate,39502200,Muharraq,Dilmunia,APARTMENT,153.2,78.2,3,4,,1,,
https://baity.bh/properties/villa-in-sanad-23707,Villa in Sanad,170000,Alhoor Real Estate,17640060,Capital,Sanad,VILLA,304,52,4,5,1,2,290,RB
https://baity.bh/properties/land-in-al-hidd-35677,Land in Al Hidd,135000,Almouj Real Estate W.L.L,17723444,Muharraq,Al Hidd,PLOT,448,28,,,2,,,RA
https://baity.bh/properties/land-in-karzakkan-30218,Land in Karzakkan,150000,Best Location,38868838,Northern,Karzakkan,PLOT,606.4,23,,,1,,,RA
https://baity.bh/properties/land-in-hamala-42129,Land in Hamala,75129,Janabiya Gate Real Estate,38302990,Northern,Hamala,PLOT,236.6,29.5,,,2,,,RHA
https://baity.bh/properties/land-in-bu-quwah-22357,Land in Bu Quwah,131920,Alhoor Real Estate,17640060,Northern,Bu Quwah,PLOT,377.1,32.5,,,2,,,RA
https://baity.bh/properties/villa-in-daih-30655,Villa in Daih,115000,Istanbul Real Estate WLL,66000009,Capital,Daih,VILLA,308.2,34.7,3,3,1,2,500,RB
https://baity.bh/properties/land-in-tubli-35314,Land in Tubli,132666,Al Mahd Real Estate,39919966,Capital,Tubli,PLOT,425,29,,,2,,,RB
https://baity.bh/properties/land-in-bani-jamra-23515,Land in Bani Jamra,58000,Alhoor Real Estate,17640060,Northern,Bani Jamra,PLOT,155.7,34.6,,,1,,,RHA
https://baity.bh/properties/land-in-galali-18988,Land in Galali,357989.11,SAYED MAHDI REAL ESTATE AGENCY,17244399,Muharraq,Galali,PLOT,723,46,,,1,,,RA
https://baity.bh/properties/land-in-manama-15193,Land in Manama,307303,Grnata Real Estate,97336005571,Capital,Manama,PLOT,771.6,37,,,1,,,RA
https://baity.bh/properties/villa-in-al-malikiyah-23375,Villa in Al Malikiyah,123000,Alhoor Real Estate,17640060,Northern,Al Malikiyah,VILLA,188.4,60.7,4,5,1,2,256,RHA
https://baity.bh/properties/land-in-arad-31291,Land in Arad,138000,Grnata Real Estate,97336005571,Muharraq,Arad,PLOT,407.5,31.5,,,2,,,RA
https://baity.bh/properties/apartment-in-manama-15267,Apartment in Manama,72000,Grnata Real Estate,97336005571,Capital,Manama,APARTMENT,64,104.5,1,2,,1,,
https://baity.bh/properties/villa-in-hamala-22385,Villa in Hamala,135000,Janabiya Gate Real Estate,38302990,Northern,Hamala,VILLA,200,62.7,3,5,1,2,347,
https://baity.bh/properties/land-in-arad-33182,Land in Arad,93927,Grnata Real Estate,97336005571,Muharraq,Arad,PLOT,300.9,29,,,1,,,RA
https://baity.bh/properties/land-in-damistan-36592,Land in Damistan,95000,Grnata Real Estate,97336005571,Northern,Damistan,PLOT,310.7,28.4,,,1,,,RHA
https://baity.bh/properties/villa-in-tubli-42898,Villa in Tubli,200000,Grnata Real Estate,97336005571,Capital,Tubli,VILLA,485,38.3,5,7,2,2,350,RA
https://baity.bh/properties/land-in-salmabad-35257,Land in Salmabad,99241,Fajar AlKhalij Real Estate,17778866,Northern,Salmabad,PLOT,323.5,28.5,,,1,,,RB
https://baity.bh/properties/apartment-in-al-hidd-42432,Apartment in Al Hidd,49000,Majestic Properties,39655161,Muharraq,Al Hidd,APARTMENT,106.7,42.7,3,2,,1,,
https://baity.bh/properties/villa-in-jannusan-30434,Villa in Jannusan,104300,Grnata Real Estate,97336005571,Northern,Jannusan,VILLA,178.6,54.3,5,5,1,2,220,RHA
https://baity.bh/properties/apartment-in-north-sehla-35912,Apartment in North Sehla,51500,Manazel Real Estate,17246616,Northern,North Sehla,APARTMENT,108.7,44,2,2,,1,,
https://baity.bh/properties/land-in-samaheej-37514,Land in Samaheej,115777,Carlton Real Estate,39502200,Muharraq,Samaheej,PLOT,358.5,30,,,2,,,RB
https://baity.bh/properties/land-in-al-maqsha-38564,Land in Al Maqsha,112000,Grnata Real Estate,97336005571,Northern,Al Maqsha,PLOT,307.9,33.8,,,1,,,RA
https://baity.bh/properties/land-in-tubli-31419,Land in Tubli,123860,Al Mahd Real Estate,39919966,Capital,Tubli,PLOT,500.3,25,,,1,,,RA
https://baity.bh/properties/land-in-hamala-32747,Land in Hamala,48220,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,162.9,27.5,,,1,,,RHA
https://baity.bh/properties/villa-in-manama-14233,Villa in Manama,155000,Grnata Real Estate,97336005571,Capital,Manama,VILLA,143,100.7,6,6,1,2,310,
https://baity.bh/properties/villa-in-jannusan-30439,Villa in Jannusan,101800,Grnata Real Estate,97336005571,Northern,Jannusan,VILLA,161.2,58.7,5,5,1,2,220,RHA
https://baity.bh/properties/land-in-riffa-42536,Land in Riffa,300393,Grnata Real Estate,97336005571,Southern,Riffa,PLOT,1468.8,19,,,1,,,RB
https://baity.bh/properties/apartment-in-amwaj-18712,Apartment in Amwaj,71000,Delmon Gate,17598666,Muharraq,Amwaj,APARTMENT,104,63.4,2,2,,1,,
https://baity.bh/properties/apartment-in-amwaj-22842,Apartment in Amwaj,49000,Grnata Real Estate,97336005571,Muharraq,Amwaj,APARTMENT,115.8,39.3,2,3,,1,,
https://baity.bh/properties/land-in-tubli-32689,Land in Tubli,115975.6,Lakum Real Estate,33663365,Capital,Tubli,PLOT,414.4,26,,,1,,,RA
https://baity.bh/properties/land-in-bu-quwah-15542,Land in Bu Quwah,133950,Delmon Gate,17598666,Northern,Bu Quwah,PLOT,377.1,33,,,2,,,RA
https://baity.bh/properties/villa-in-galali-13494,Villa in Galali,177000,Best Location,38868838,Muharraq,Galali,VILLA,300.6,54.7,6,7,1,3,429,
https://baity.bh/properties/land-in-hamala-36703,Land in Hamala,55000,Al Mahd Real Estate,39919966,Northern,Hamala,PLOT,171,29.9,,,1,,,RHA
https://baity.bh/properties/apartment-in-al-hidd-35312,Apartment in Al Hidd,98000,Best Location,38868838,Muharraq,Al Hidd,APARTMENT,250,36.4,4,5,,2,,
https://baity.bh/properties/land-in-maqabah-35756,Land in Maqabah,127324,Grnata Real Estate,97336005571,Northern,Maqabah,PLOT,438.1,27,,,1,,,RA
https://baity.bh/properties/land-in-shahrakkan-35854,Land in Shahrakkan,75000,Grnata Real Estate,97336005571,Northern,Shahrakkan,PLOT,236.4,29.5,,,1,,,RHA
https://baity.bh/properties/villa-in-al-hidd-42394,Villa in Al Hidd,198000,Janabiya Gate Real Estate,38302990,Muharraq,Al Hidd,VILLA,304,60.5,4,7,1,2,501,RA
https://baity.bh/properties/land-in-sadad-21001,Land in Sadad,106563.6,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Sadad,PLOT,360,27.5,,,1,,,RB
https://baity.bh/properties/land-in-al-hidd-31207,Land in Al Hidd,154342,Effects Real Estate,39975454,Muharraq,Al Hidd,PLOT,341.4,42,,,1,,,RB
https://baity.bh/properties/villa-in-hamad-town-39965,Villa in Hamad Town,130000,Kayan Real Estate,17400029,Northern,Hamad Town,VILLA,432,28,3,3,1,1,300,MOH
https://baity.bh/properties/apartment-in-al-juffair-40035,Apartment in Al Juffair,70000,Haqbaz Real Estate,33222832,Capital,Al Juffair,APARTMENT,158,41.2,2,3,,1,,
https://baity.bh/properties/land-in-saar-33309,Land in Saar,150818.56,Domains Real Estate,39333709,Northern,Saar,PLOT,412.1,34,,,2,,,RA
https://baity.bh/properties/land-in-salmabad-36097,Land in Salmabad,110000,Al Mahd Real Estate,39919966,Northern,Salmabad,PLOT,349.7,29.2,,,1,,,RB
https://baity.bh/properties/villa-in-tubli-18796,Villa in Tubli,168000,Delmon Gate,17598666,Capital,Tubli,VILLA,328,47.6,6,6,1,2,436,RB
https://baity.bh/properties/land-in-sadad-37200,Land in Sadad,106000,Best Spot Real Estate,77991118,Northern,Sadad,PLOT,382.3,25.8,,,1,,,RA
https://baity.bh/properties/land-in-hamala-22462,Land in Hamala,128818.17,Alsitri Real Estate,17583351,Northern,Hamala,PLOT,478.7,25,,,1,,,RA
https://baity.bh/properties/land-in-tubli-13896,Land in Tubli,126584,Grnata Real Estate,97336005571,Capital,Tubli,PLOT,420,28,,,1,,,RA
https://baity.bh/properties/villa-in-tubli-32426,Villa in Tubli,260000,Majestic Properties,39655161,Capital,Tubli,VILLA,400,60.4,4,6,1,2,520,
https://baity.bh/properties/villa-in-karzakkan-23380,Villa in Karzakkan,150000,Alhoor Real Estate,17640060,Northern,Karzakkan,VILLA,280,49.8,4,5,1,2,283,RA
https://baity.bh/properties/villa-in-jid-ali-27759,Villa in Jid Ali,125000,Nasser Al-Ahli,17777743,Capital,Jid Ali,VILLA,185,80.3,8,8,1,1,185,RB
https://baity.bh/properties/land-in-nabih-saleh-39887,Land in Nabih Saleh,124761,Al Mahd Real Estate,39919966,Capital,Nabih Saleh,PLOT,340.9,34,,,1,,,RA
https://baity.bh/properties/land-in-muharraq-14859,Land in Muharraq,45005,Grnata Real Estate,97336005571,Muharraq,Muharraq,PLOT,90.5,46.2,,,1,,,RHB
https://baity.bh/properties/villa-in-barbar-23347,Villa in Barbar,396000,Grnata Real Estate,97336005571,Northern,Barbar,VILLA,1320,27.9,8,7,3,4,660,RA
https://baity.bh/properties/land-in-sadad-31596,Land in Sadad,95000,Grnata Real Estate,97336005571,Northern,Sadad,PLOT,314.5,28.1,,,1,,,RA
https://baity.bh/properties/land-in-askar-37147,Land in Askar,143463,Al Mahd Real Estate,39919966,Southern,Askar,PLOT,666.4,20,,,1,,,RA
https://baity.bh/properties/villa-in-barbar-23177,Villa in Barbar,120000,Alhoor Real Estate,17640060,Northern,Barbar,VILLA,162,68.8,3,4,1,2,301,RHA
https://baity.bh/properties/villa-in-galali-39765,Villa in Galali,160000,Majestic Properties,39655161,Muharraq,Galali,VILLA,244.6,60.8,5,8,1,2,350,RA
https://baity.bh/properties/land-in-busaiteen-18316,Land in Busaiteen,75563,Delmon Gate,17598666,Muharraq,Busaiteen,PLOT,180,39,,,1,,,RHA
https://baity.bh/properties/land-in-muharraq-29917,Land in Muharraq,82000,Carlton Real Estate,39502200,Muharraq,Muharraq,PLOT,221.1,34.5,,,1,,,RHA
https://baity.bh/properties/villa-in-malkiya-25603,Villa in Malkiya,126000,Effects Real Estate,39975454,Northern,Al Malikiyah,VILLA,177,66.1,5,5,2,2,276,
https://baity.bh/properties/land-in-hamala-13979,Land in Hamala,49000,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,161.5,28.2,,,1,,,RHA
https://baity.bh/properties/land-in-diyar-al-muharraq-41370,Land in Diyar Al Muharraq,101044,Carlton Real Estate,39502200,Muharraq,Diyar Al Muharraq,PLOT,323.7,29,,,1,,,RA
https://baity.bh/properties/land-in-askar-22295,Land in Askar,65000,Grnata Real Estate,97336005571,Southern,Askar,PLOT,192.5,31.4,,,1,,,RA
https://baity.bh/properties/land-in-sanad-40766,Land in Sanad,105000,Best Location,38868838,Capital,Sanad,PLOT,374.2,26.1,,,1,,,RA
https://baity.bh/properties/land-in-sitra-36599,Land in Sitra,142870,Grnata Real Estate,97336005571,Capital,Sitra,PLOT,510.5,26,,,1,,,RB
https://baity.bh/properties/land-in-bu-quwah-41456,Land in Bu Quwah,109000,Amaken Real Estate,17820082,Northern,Bu Quwah,PLOT,309.1,32.8,,,1,,,RA
https://baity.bh/properties/land-in-hamala-34394,Land in Hamala,110343,Fajar AlKhalij Real Estate,17778866,Northern,Hamala,PLOT,423.6,24.2,,,1,,,RA
https://baity.bh/properties/land-in-saar-18218,Land in Saar,125000,Delmon Gate,17598666,Northern,Saar,PLOT,352,33,,,1,,,RA
https://baity.bh/properties/land-in-karzakkan-30738,Land in Karzakkan,100734,Kayan Real Estate,17400029,Northern,Karzakkan,PLOT,369.9,25.3,,,2,,,RB
https://baity.bh/properties/villa-in-busaiteen-37795,Villa in Busaiteen,190000,Green Line Middle East Real Estate,33960888,Muharraq,Busaiteen,VILLA,217.5,81.2,7,10,1,3,400,RA
https://baity.bh/properties/land-in-al-malikiyah-37043,Land in Al Malikiyah,150000,Al Mahd Real Estate,39919966,Northern,Al Malikiyah,PLOT,531,26.2,,,2,,,RB
https://baity.bh/properties/villa-in-bani-jamra-30199,Villa in Bani Jamra,122000,Janabiya Gate Real Estate,38302990,Northern,Bani Jamra,VILLA,165,68.7,3,4,1,2,230,
https://baity.bh/properties/land-in-busaiteen-37205,Land in Busaiteen,230295,Grnata Real Estate,97336005571,Muharraq,Busaiteen,PLOT,855.8,25,,,1,,,RA
https://baity.bh/properties/land-in-shakhurah-13658,Land in Shakhurah,271000,Grnata Real Estate,97336005571,Northern,Shakhurah,PLOT,720,35,,,2,,,RB
https://baity.bh/properties/land-in-sadad-39021,Land in Sadad,93124,Effects Real Estate,39975454,Northern,Sadad,PLOT,314.6,27.5,,,1,,,RA
https://baity.bh/properties/land-in-hamala-35161,Land in Hamala,107038,Al Mahd Real Estate,39919966,Northern,Hamala,PLOT,342.9,29,,,2,,,RHA
https://baity.bh/properties/apartment-in-seef-15990,Apartment in Seef,60000,Grnata Real Estate,97336005571,Capital,Seef,APARTMENT,43,129.6,1,1,,1,,
https://baity.bh/properties/land-in-al-ramli-37910,Land in Al Ramli,122000,Grnata Real Estate,97336005571,Northern,Al Ramli,PLOT,464.5,24.4,,,1,,,RB
https://baity.bh/properties/apartment-in-amwaj-23960,Apartment in Amwaj,64050,House Me,38777992,Muharraq,Amwaj,APARTMENT,105.01,56.7,2,2,,1,,
https://baity.bh/properties/land-in-jebalat-hebshi-18544,Land in Jebalat Hebshi,115000,Delmon Gate,17598666,Northern,Jebalat Hebshi,PLOT,300.1,35.6,,,1,,,RA
https://baity.bh/properties/land-in-jaww-18059,Land in Jaww,87169,Best Location,38868838,Southern,Jaww,PLOT,368.1,22,,,1,,,RA
https://baity.bh/properties/apartment-in-seef-38529,Apartment in Seef,78000,Best Location,38868838,Capital,Seef,APARTMENT,131,55.3,2,3,,1,,
https://baity.bh/properties/land-in-busaiteen-18328,Land in Busaiteen,100118,Delmon Gate,17598666,Muharraq,Busaiteen,PLOT,269.6,34.5,,,1,,,RHA
https://baity.bh/properties/land-in-jid-al-haj-40135,Land in Jid Al Haj,200823,Majestic Properties,39655161,Northern,Jid Al Haj,PLOT,621.9,30,,,1,,,RA
https://baity.bh/properties/land-in-galali-42159,Land in Galali,84282,Grnata Real Estate,97336005571,Muharraq,Galali,PLOT,270,29,,,1,,,RB
https://baity.bh/properties/land-in-budaiya-41729,Land in Budaiya,92677,House Me,38777992,Northern,Budaiya,PLOT,308,28,,,1,,,RB
https://baity.bh/properties/villa-in-karzakkan-42576,Villa in Karzakkan,200000,Carlton Real Estate,39502200,Northern,Karzakkan,VILLA,526,35.3,7,8,1,2,741,RA
https://baity.bh/properties/land-in-bu-ghazal-21933,Land in Bu Ghazal,290692,House Me,38777992,Capital,Bu Ghazal,PLOT,771.6,35,,,1,,,RA
https://baity.bh/properties/land-in-hamala-18538,Land in Hamala,51000,Delmon Gate,17598666,Northern,Hamala,PLOT,165.4,28.6,,,1,,,RHA
https://baity.bh/properties/land-in-diyar-al-muharraq-33927,Land in Diyar Al Muharraq,138000,Kayan Real Estate,17400029,Muharraq,Diyar Al Muharraq,PLOT,466.6,27.5,,,1,,,RA
https://baity.bh/properties/land-in-busaiteen-35492,Land in Busaiteen,110526,Al Mahd Real Estate,39919966,Muharraq,Busaiteen,PLOT,380.3,27,,,1,,,RB
https://baity.bh/properties/land-in-busaiteen-35491,Land in Busaiteen,110497,Al Mahd Real Estate,39919966,Muharraq,Busaiteen,PLOT,380.2,27,,,1,,,RB
https://baity.bh/properties/land-in-aali-32566,Land in A'ali,126000,Carlton Real Estate,39502200,Northern,A'ali,PLOT,357,32.8,,,2,,,RA
https://baity.bh/properties/villa-in-al-jasra-34129,Villa in Al Jasra,172000,Al Mahd Real Estate,39919966,Northern,Al Jasra,VILLA,175,0.1,3,6,1,2,275,
https://baity.bh/properties/land-in-malkiya-15125,Land in Malkiya,60000,Grnata Real Estate,97336005571,Northern,Al Malikiyah,PLOT,174.8,31.9,,,1,,,RHA
https://baity.bh/properties/land-in-al-malikiyah-23646,Land in Al Malikiyah,121452.99,Domains Real Estate,39333709,Northern,Al Malikiyah,PLOT,417.9,27,,,1,,,RB
https://baity.bh/properties/apartment-in-isa-town-41573,Apartment in Isa Town,70000,House Me,38777992,Capital,Isa Town,APARTMENT,172,37.8,3,4,,1,,
https://baity.bh/properties/land-in-sadad-36534,Land in Sadad,154194.3,Kayan Real Estate,17400029,Northern,Sadad,PLOT,573,25,,,1,,,RB
https://baity.bh/properties/villa-in-shahrakkan-29918,Villa in Shahrakkan,128000,Bin Eid Tower Real Estate,17250078,Northern,Shahrakkan,VILLA,221,53.8,3,4,1,2,235,
https://baity.bh/properties/land-in-arad-13558,Land in Arad,159522,Grnata Real Estate,97336005571,Muharraq,Arad,PLOT,494,30,,,2,,,RB
https://baity.bh/properties/land-in-hamala-33643,Land in Hamala,80321.02,Domains Real Estate,39333709,Northern,Hamala,PLOT,287,26,,,1,,,RHB
https://baity.bh/properties/land-in-hamala-27797,Land in Hamala,46000,Amaken Real Estate,17820082,Northern,Hamala,PLOT,160.9,26.6,,,1,,,RHA
https://baity.bh/properties/land-in-arad-33331,Land in Arad,93600,Grnata Real Estate,97336005571,Muharraq,Arad,PLOT,300,29,,,1,,,RA
https://baity.bh/properties/apartment-in-jebalat-hebshi-38264,Apartment in Jebalat Hebshi,60000,Best Location,38868838,Northern,Jebalat Hebshi,APARTMENT,144,38.7,3,3,,1,,
https://baity.bh/properties/land-in-barbar-42834,Land in Barbar,100105,Effects Real Estate,39975454,Northern,Barbar,PLOT,300,31,,,1,,,RA
https://baity.bh/properties/land-in-hamala-31083,Land in Hamala,74542,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,238.8,29,,,1,,,RHA
https://baity.bh/properties/land-in-sitra-27730,Land in Sitra,118000,House Me,38777992,Capital,Sitra,PLOT,378,29,,,1,,,RB
https://baity.bh/properties/land-in-askar-36944,Land in Askar,89500,Grnata Real Estate,97336005571,Southern,Askar,PLOT,339,24.5,,,2,,,RA
https://baity.bh/properties/land-in-isa-town-37150,Land in Isa Town,65000,Al Mahd Real Estate,39919966,Capital,Isa Town,PLOT,163.8,36.9,,,1,,,MOH
https://baity.bh/properties/land-in-hamala-15823,Land in Hamala,49000,Delmon Gate,17598666,Northern,Hamala,PLOT,161.5,28.2,,,1,,,RHA
https://baity.bh/properties/land-in-hamala-41460,Land in Hamala,63500,Grnata Real Estate,97336005571,Northern,Hamala,PLOT,202.5,29.1,,,1,,,RHA
https://baity.bh/properties/apartment-in-seef-35606,Apartment in Seef,56000,Blue Lake Real Estate,39939477,Capital,Seef,APARTMENT,97,53.6,2,2,,1,,
https://baity.bh/properties/land-in-hamala-37425,Land in Hamala,48000,Fajar AlKhalij Real Estate,17778866,Northern,Hamala,PLOT,166.7,26.8,,,1,,,RHA
https://baity.bh/properties/land-in-al-hidd-37369,Land in Al Hidd,130895,Delmon Gate,17598666,Muharraq,Al Hidd,PLOT,442.2,27.5,,,2,,,RB
https://baity.bh/properties/land-in-hamad-town-31997,Land in Hamad Town,105001,Grnata Real Estate,97336005571,Northern,Hamad Town,PLOT,432.3,22.6,,,1,,,MOH
https://baity.bh/properties/land-in-bu-quwah-22844,Land in Bu Quwah,76525,Grnata Real Estate,97336005571,Northern,Bu Quwah,PLOT,209.1,34,,,1,,,RHA
https://baity.bh/properties/land-in-tubli-23143,Land in Tubli,112376,Nasser Al-Ahli,17777743,Capital,Tubli,PLOT,360,29,,,2,,,RB
https://baity.bh/properties/land-in-hamala-22756,Land in Hamala,71000,House Me,38777992,Northern,Hamala,PLOT,200,33,,,1,,,RHA
https://baity.bh/properties/land-in-buri-23166,Land in Buri,110234,Janabiya Gate Real Estate,38302990,Northern,Buri,PLOT,372.4,27.5,,,1,,,RA
https://baity.bh/properties/land-in-hamala-21099,Land in Hamala,90000,SAYED MAHDI REAL ESTATE AGENCY,17244399,Northern,Hamala,PLOT,304,27.5,,,1,,,RB
https://baity.bh/properties/land-in-jid-ali-13776,Land in Jid Ali,106000,Grnata Real Estate,97336005571,Capital,Jid Ali,PLOT,380.01,25.9,,,1,,,RB
https://baity.bh/properties/land-in-salmabad-33654,Land in Salmabad,112925.1,Domains Real Estate,39333709,Northern,Salmabad,PLOT,349.7,30,,,1,,,RB
https://baity.bh/properties/land-in-arad-35782,Land in Arad,115000,Best Spot Real Estate,77991118,Muharraq,Arad,PLOT,347.5,30.7,,,1,,,RA
https://baity.bh/properties/land-in-tubli-28085,Land in Tubli,129245,Kayan Real Estate,17400029,Capital,Tubli,PLOT,500.3,24,,,1,,,RA
https://baity.bh/properties/land-in-jaww-41198,Land in Jaww,87169.06,Best Location,38868838,Southern,Jaww,PLOT,368.1,22,,,1,,,RA
https://baity.bh/properties/land-in-hamala-35045,Land in Hamala,76907,Al Mahd Real Estate,39919966,Northern,Hamala,PLOT,242.2,29.5,,,1,,,RHA
https://baity.bh/properties/villa-in-saar-32395,Villa in Saar,460000,Al Mahd Real Estate,39919966,Northern,Saar,VILLA,570,75,5,7,1,2,679,
https://baity.bh/properties/apartment-in-bu-kowarah-37892,Apartment in Bu Kowarah,55000,Best Location,38868838,Southern,Bu Kowarah,APARTMENT,137,37.3,3,4,,2,,
https://baity.bh/properties/villa-in-saar-38696,Villa in Saar,140000,Majestic Properties,39655161,Northern,Saar,VILLA,209,64.5,4,5,1,2,288,RA
https://baity.bh/properties/apartment-in-diyar-al-muharraq-35176,Apartment in Diyar Al Muharraq,147000,Taiba Real Estate,17610600,Muharraq,Diyar Al Muharraq,APARTMENT,170,80.3,3,4,,2,,
https://baity.bh/properties/land-in-tubli-24040,Land in Tubli,127585,Majestic Properties,39655161,Capital,Tubli,PLOT,439,27,,,2,,,RB
