id,reference_number,url,broker_display_name,broker,category,category_url,title,description,location,price,currency,price_per,bedrooms,bathrooms,furnished,rera_permit_number,dtcm_licence,scraped_ts,amenities,details,agent_name,number_of_photos,user_id,phone_number,date,iteration_number,depth,property_type,sub_category_1,sub_category_2,published_at
81490,81490,https://www.nawy.com/compound/1604-ciano-lagoon/property/81490-town-house-for-sale-in-solare-with-3-bedrooms-in-ras-el-hekma-by-misr-italia-properties,Misr Italia Properties,Misr Italia Properties,,,Town House Middle for sale in Ciano Lagoon with 3 bedrooms in Ras El Hekma by Misr Italia Properties,A 3 bedroom Townhouse in Ciano Lagoon  by Misr Italia Properties. The Townhouse size is 174 m2 with 3 bathrooms. This property will be ready for delivery finished by 2028-11-30.,"Ciano Lagoon , Ras El Hekma, Egypt",25900000,EGP,,3,3,,,,2025-11-28,Nanny Room,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Townhouse,,,
91249,91249,https://www.nawy.com/compound/1651-jade-hills-city-gate/property/91249-townhouse-middle-for-sale-in-jade-hills-city-gate-with-4-bedrooms-in-new-cairo-by-qatari-diar,Qatari Diar,Qatari Diar,,,Townhouse for sale in Jade Hills - City Gate with 4 bedrooms by Qatari Diar,A 4 bedroom Townhouse in Jade Hills - City Gate by Qatari Diar. The Townhouse size is 218 m2 with 4 bathrooms and a roof of 55 m2 . This property will be ready for delivery not-finished by 2029-09-30.,"Jade Hills - City Gate, New Cairo, Egypt",28900000,EGP,,4,4,,,,2025-11-28,"Has roof,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Townhouse,,,
80251,80251,https://www.nawy.com/compound/1618-rosewood/property/80251-Apartment-for-sale-in-Rosewood-with-21-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Apartment for sale in Rosewood with 3 bedrooms in New Heliopolis by SODIC,A 3 bedroom Apartment in Rosewood by SODIC. The Apartment size is 183 m2 with 3 bathrooms with a garden of 224 m2 . This property will be ready for delivery not-finished by 2027-09-30.,"Rosewood, New Heliopolis, Egypt",27779000,EGP,,3,3,,,,2025-11-28,"Garden,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
99050,99050,https://www.nawy.com/compound/654-sky-condos/property/99050-Apartment-for-sale-in-Sky Condos-with-21-bedrooms-in-Golden Square-by-SODIC,SODIC,SODIC,,,Apartment for sale in Sky Condos with 2 bedrooms in Golden Square by SODIC,A 2 bedroom Apartment in Sky Condos by SODIC. The Apartment size is 159 m2 with 3 bathrooms and a terrace of 17 m2. This property will be ready for delivery not-finished by 2025-12-30.,"Sky Condos, Golden Square, Egypt",27189000,EGP,,2,3,,,,2025-11-28,Terrace,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
87444,87444,https://www.nawy.com/compound/1469-crystalline-silversands/property/87444-Apartment-for-sale-in-Crystalline - Silversands -with-21-bedrooms-in-Sidi Heneish-by-Ora Developers,Ora Developers,Ora Developers,,,Apartment for sale in Crystalline - Silversands with 2 bedrooms in Sidi Heneish by Ora Developers,A 2 bedroom Apartment in Crystalline - Silversands  by Ora Developers. The Apartment size is 158 m2 with 3 bathrooms and a terrace of 10 m2. This property will be ready for delivery finished by 2029-12-31.,"Crystalline - Silversands , Sidi Heneish, Egypt",29259000,EGP,,2,3,,,,2025-11-28,"Terrace,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
106271,106271,https://www.nawy.com/compound/1617-orchid/property/106271-Townhouse-for-sale-in-Orchid-with-7-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Town House Middle for sale in Orchid with 3 bedrooms in New Heliopolis by SODIC,A 3 bedroom Townhouse in Orchid by SODIC. The Townhouse size is 234 m2 with 4 bathrooms and a roof of 55 m2 . This property will be ready for delivery not-finished by 2025-11-29.,"Orchid, New Heliopolis, Egypt",27482000,EGP,,3,4,,,,2025-11-28,"Nanny Room,Has roof","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Townhouse,,,
106076,106076,https://www.nawy.com/compound/1678-pearl-june/property/106076-Chalet-for-sale-in-Pearl-June-with-5-bedrooms-in-Ras El Hekma-by-SODIC,SODIC,SODIC,,,Chalet for sale in Pearl-June with 3 bedrooms in Ras El Hekma by SODIC,A 3 bedroom Chalet in Pearl-June by SODIC. The Chalet size is 146 m2 with 2 bathrooms. This property will be ready for delivery finished by 2027-09-30.,"Pearl-June, Ras El Hekma, Egypt",28288000,EGP,,3,2,,,,2025-11-28,Nanny Room,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Chalet,,,
85345,85345,https://www.nawy.com/compound/1299-hazel-sodic-east/property/85345-Apartment-for-sale-in-Hazel - Sodic East -with-21-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Apartment for sale in Hazel - Sodic East with 3 bedrooms in New Heliopolis by SODIC,A 3 bedroom Apartment in Hazel - Sodic East  by SODIC. The Apartment size is 183 m2 with 3 bathrooms with a garden of 248 m2 . This property will be ready for delivery finished by 2028-12-30.,"Hazel - Sodic East , New Heliopolis, Egypt",30372000,EGP,,3,3,,,,2025-11-28,"Garden,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
90502,90502,https://www.nawy.com/compound/1710-meadows-sodic-east/property/90502-Townhouse-for-sale-in-Meadows-Sodic East-with-7-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Town House Middle for sale in Meadows-Sodic East with 3 bedrooms in New Heliopolis by SODIC,A 3 bedroom Townhouse in Meadows-Sodic East by SODIC. The Townhouse size is 201 m2 with 4 bathrooms with a garden of 120 m2 and a roof of 63 m2 . This property will be ready for delivery finished by 2029-12-31.,"Meadows-Sodic East, New Heliopolis, Egypt",30086000,EGP,,3,4,,,,2025-11-28,"Garden,Has roof,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Townhouse,,,
98198,98198,https://www.nawy.com/compound/1475-branded-residences-silversands/property/98198-Branded Apartment-for-sale-in-Branded Residences - Silversands -with-24-bedrooms-in-Sidi Heneish-by-Ora Developers,Ora Developers,Ora Developers,,,Branded Apartment for sale in Branded Residences - Silversands with 2 bedrooms in Sidi Heneish by Ora Developers,A 2 bedroom Branded Apartment in Branded Residences - Silversands  by Ora Developers. The Branded Apartment size is 131 m2 with 3 bathrooms with a garden of 62 m2 . This property will be ready for delivery finished by 2028-01-01.,"Branded Residences - Silversands , Sidi Heneish, Egypt",52055000,EGP,,2,3,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Branded Apartment,,,
99015,99015,https://www.nawy.com/compound/1665-ivy/property/99015-Townhouse-for-sale-in-IVY-with-7-bedrooms-in-New Heliopolis-by-SODIC,SODIC,SODIC,,,Town House Middle for sale in IVY with 3 bedrooms in New Heliopolis by SODIC,A 3 bedroom Townhouse in IVY by SODIC. The Townhouse size is 234 m2 with 4 bathrooms. This property will be ready for delivery not-finished by 2025-11-30.,"IVY, New Heliopolis, Egypt",35897000,EGP,,3,4,,,,2025-11-28,"Has roof,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Townhouse,,,
97911,97911,https://www.nawy.com/compound/537-lagoon-beach-park-mountain-view-i-city-new-cairo/property/97911-Villa-for-sale-in-Lagoon Beach Park Mountain View I City New Cairo-with-1-bedrooms-in-New Cairo-by-Mountain View,Mountain View,Mountain View,,,Villa for sale in Lagoon Beach Park Mountain View I City New Cairo with 3 bedrooms in New Cairo by Mountain View,A 3 bedroom Villa in Lagoon Beach Park Mountain View I City New Cairo by Mountain View. The Villa size is 280 m2 with 3 bathrooms with a garden of 262 m2 . This property will be ready for delivery finished by 2029-06-01.,"Lagoon Beach Park Mountain View I City New Cairo, New Cairo, Egypt",50916402,EGP,,3,3,,,,2025-11-28,"Garden,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Villa,,,
105626,105626,https://www.nawy.com/compound/1844-zoe-badya/property/105626-Villa-for-sale-in-Zoe-Badya-with-1-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Villa for sale in Zoe-Badya with 5 bedrooms in October Gardens by Palm Hills Developments,A 5 bedroom Villa in Zoe-Badya by Palm Hills Developments. The Villa size is 512 m2 with 7 bathrooms. This property will be ready for delivery not-finished by 2027-09-30.,"Zoe-Badya, October Gardens, Egypt",51548000,EGP,,5,7,,,,2025-11-28,Has roof,"Gallery,View on Map,Master Plan",,4,,+201065888849,2025-11-28,,,Villa,,,
98455,98455,https://www.nawy.com/compound/1544-acclaro-silversands/property/98455-Townhouse-for-sale-in-Acclaro - Silversands-with-7-bedrooms-in-Sidi Heneish-by-Ora Developers,Ora Developers,Ora Developers,,,Townhouse for sale in Acclaro - Silversands with 4 bedrooms in Sidi Heneish by Ora Developers,A 4 bedroom Townhouse in Acclaro - Silversands by Ora Developers. The Townhouse size is 207 m2 with 5 bathrooms and a terrace of 16 m2. This property will be ready for delivery finished by 2029-12-31.,"Acclaro - Silversands, Sidi Heneish, Egypt",51631000,EGP,,4,5,,,,2025-11-28,"Terrace,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Townhouse,,,
92546,92546,https://www.nawy.com/compound/1680-opal-june/property/92546-Villa-for-sale-in-Opal-June-with-1-bedrooms-in-Ras El Hekma-by-SODIC,SODIC,SODIC,,,Villa for sale in Opal-June with 4 bedrooms in Ras El Hekma by SODIC,A 4 bedroom Villa in Opal-June by SODIC. The Villa size is 268 m2 with 5 bathrooms with a garden of 154 m2 and a roof of 85 m2 . This property will be ready for delivery finished by 2026-06-30.,"Opal-June, Ras El Hekma, Egypt",85840000,EGP,,4,5,,,,2025-11-28,"Garden,Has roof,Driver Room,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Villa,,,
93389,93389,https://www.nawy.com/compound/1637-the-village-views/property/93389-Apartment-for-sale-in-The Village Views-with-21-bedrooms-in-El Sheikh Zayed-by-Ora Developers,Ora Developers,Ora Developers,,,Apartment for sale in The Village Views with 1 bedroom in El Sheikh Zayed by Ora Developers,A 1 bedroom Apartment in The Village Views by Ora Developers. The Apartment size is 85 m2 with 1 bathrooms and a terrace of 9 m2. This property will be ready for delivery finished by 2029-01-31.,"The Village Views, El Sheikh Zayed, Egypt",10145000,EGP,,1,1,,,,2025-11-28,Terrace,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Apartment,,,
107316,107316,https://www.nawy.com/compound/1568-club-residence/property/107316-Serviced Apartment-for-sale-in-Club residence-with-20-bedrooms-in-6th settlement-by-Ora Developers,Ora Developers,Ora Developers,,,Serviced Apartment for sale in Club residence with 1 bedroom in 6th settlement by Ora Developers,A 1 bedroom Serviced Apartment in Club residence by Ora Developers. The Serviced Apartment size is 92 m2 with 1 bathrooms and a terrace of 6 m2. This property will be ready for delivery finished by 2029-01-31.,"Club residence, 6th settlement, Egypt",14011000,EGP,,1,1,,,,2025-11-28,Terrace,"Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Serviced Apartment,,,
97164,97164,https://www.nawy.com/compound/1635-park-side-residences/property/97164-Serviced Apartment-for-sale-in-Park Side Residences-with-20-bedrooms-in-El Sheikh Zayed-by-Ora Developers,Ora Developers,Ora Developers,,,Serviced Apartment for sale in Park Side Residences with 3 bedrooms in El Sheikh Zayed by Ora Developers,A 3 bedroom Serviced Apartment in Park Side Residences by Ora Developers. The Serviced Apartment size is 171 m2 with 3 bathrooms and a terrace of 19 m2. This property will be ready for delivery finished by 2029-01-31.,"Park Side Residences, El Sheikh Zayed, Egypt",24160000,EGP,,3,3,,,,2025-11-28,"Terrace,Nanny Room","Gallery,View on Map,Floor Plan,Master Plan",,6,,+201065888849,2025-11-28,,,Serviced Apartment,,,
94689,94689,https://www.nawy.com/compound/90-il-monte-galala/property/94689-Chalet-for-sale-in-Il Monte Galala-with-5-bedrooms-in-Ain Sokhna-by-Tatweer Misr,Tatweer Misr,Tatweer Misr,,,Chalet for sale in Il Monte Galala with 1 bedroom in Ain Sokhna by Tatweer Misr,A 1 bedroom Chalet in Il Monte Galala by Tatweer Misr. The Chalet size is 65 m2 with 2 bathrooms. This property will be ready for delivery finished by 2030-03-30.,"Il Monte Galala, Ain Sokhna, Egypt",7566000,EGP,,1,2,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Chalet,,,
96513,96513,https://www.nawy.com/compound/1701-core/property/96513-Apartment-for-sale-in-Core-with-21-bedrooms-in-October Gardens-by-Orascom Development Egypt,Orascom Development Egypt,Orascom Development Egypt,,,Apartment for sale in Core with 1 bedroom in October Gardens by Orascom Development Egypt,A 1 bedroom Apartment in Core by Orascom Development Egypt. The Apartment size is 84 m2 with 1 bathrooms. This property will be ready for delivery semi-finished by 2027-12-31.,"Core, October Gardens, Egypt",8186000,EGP,,1,1,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Apartment,,,
104408,104408,https://www.nawy.com/compound/181-il-bosco-new-capital/property/104408-apartment-for-sale-in-il-bosco-new-capital-with-2-bedrooms-in-new-capital-city-by-misr-italia-properties,Misr Italia Properties,Misr Italia Properties,,,Apartment for sale in Il Bosco New Capital with 2 bedrooms in New Capital City by Misr Italia Properties,A 2 bedroom Apartment in Il Bosco New Capital by Misr Italia Properties. The Apartment size is 126 m2 with 3 bathrooms. This property will be ready for delivery not-finished by 2025-11-30.,"Il Bosco New Capital, New Capital City, Egypt",8200000,EGP,,2,3,,,,2025-11-28,"Infrastructure,Clubhouse ,Underground parking,Medical center,Commercial strip ,Business Hub,Outdoor pools,bicycles lanes,Jogging trail","Gallery,View on Map,Floor Plan,Master Plan",,4,,+201017248451,2025-11-28,,,Apartment,,,
97595,97595,https://www.nawy.com/compound/1619-club-park-icity-october/property/97595-Apartment-for-sale-in-Club Park - ICity October-with-21-bedrooms-in-Northern Expansion-by-Mountain View,Mountain View,Mountain View,,,Garden Apartment for sale in Club Park - ICity October with 2 bedrooms in Northern Expansion by Mountain View,A 2 bedroom Apartment in Club Park - ICity October by Mountain View. The Apartment size is 110 m2 with 2 bathrooms with a garden of 55 m2 . This property will be ready for delivery not-finished by 2028-12-01.,"Club Park - ICity October, Northern Expansion, Egypt",9376809,EGP,,2,2,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
104005,104005,https://www.nawy.com/compound/663-cleo-palm-hills-new-cairo/property/104005-Apartment-for-sale-in-Cleo - Palm Hills New Cairo-with-21-bedrooms-in-New Cairo-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in Cleo - Palm Hills New Cairo with 1 bedroom in New Cairo by Palm Hills Developments,A 1 bedroom Apartment in Cleo - Palm Hills New Cairo by Palm Hills Developments. The Apartment size is 70 m2 with 1 bathrooms. This property will be ready for delivery finished by 2027-12-31.,"Cleo - Palm Hills New Cairo, New Cairo, Egypt",9469000,EGP,,1,1,,,,2025-11-28,,"Gallery,View on Map,Floor Plan,Master Plan",,4,,+201065888849,2025-11-28,,,Apartment,,,
108065,108065,https://www.nawy.com/compound/1548-district-2-moon-heights/property/108065-Apartment-for-sale-in-District 2 - Moon Heights-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 2 - Moon Heights with 2 bedrooms in October Gardens by Palm Hills Developments,A 2 bedroom Apartment in District 2 - Moon Heights by Palm Hills Developments. The Apartment size is 107 m2 with 2 bathrooms and a roof of 26 m2 . This property will be ready for delivery finished by 2030-06-30.,"District 2 - Moon Heights, October Gardens, Egypt",10713670,EGP,,2,2,,,,2025-11-28,Has roof,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
106482,106482,https://www.nawy.com/compound/1307-district-6-the-village/property/106482-Apartment-for-sale-in-District 6 - The Village-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,Palm Hills Developments,Palm Hills Developments,,,Apartment for sale in District 6 - The Village with 2 bedrooms in October Gardens by Palm Hills Developments,A 2 bedroom Apartment in District 6 - The Village by Palm Hills Developments. The Apartment size is 109 m2 with 3 bathrooms with a garden of 28 m2 . This property will be ready for delivery finished by 2029-12-31.,"District 6 - The Village, October Gardens, Egypt",10796197,EGP,,2,3,,,,2025-11-28,Garden,"Gallery,View on Map,Floor Plan,Master Plan",,5,,+201065888849,2025-11-28,,,Apartment,,,
